num_stage,stage_time,dis_fraction,dist_to_water,truck_consumption,water_per_stage,prop_per_stage,dist_to_sand,dist_to_fuel,mob_distance,sand_footprint
42,86,0.08035589274570343,74,24,216551,46,40,163,214,0.14370590276769496
119,106,0.36416584767664717,143,16,289404,75,19,4,396,0.3182797493257427
133,227,0.8729365100417622,17,17,448508,47,96,2,309,0.04443967857272291
141,221,0.7891721685824241,38,20,538448,56,122,120,155,0.4521253246217359
112,155,0.7853917627784484,188,19,646032,22,95,13,471,0.16098465889587155
38,93,0.7950363742826558,172,11,708812,74,188,27,295,0.47483968701897283
43,160,0.6458184769070354,74,21,756893,89,139,144,217,0.3750255080000825
49,76,0.4764741552068441,51,20,935582,41,70,195,337,0.3159359750477541
57,225,0.41366160923584927,26,16,617382,89,49,35,263,0.2364428834218152
52,212,0.2046256071995891,76,19,271496,49,8,28,425,0.17686989684440896
55,164,0.47527637111403576,62,12,900837,62,32,62,381,0.06169685059668445
78,180,0.48984722090895594,27,14,134276,85,94,181,223,0.38957196160358604
80,130,0.4632400722522034,134,13,621444,26,126,83,356,0.26454743863733643
53,158,0.8043335853438016,36,19,602773,63,161,12,473,0.1643553683760267
77,214,0.28588823502425287,171,16,340444,62,44,103,394,0.3066923724585348
30,67,0.6545519410110922,157,15,299326,16,117,20,252,0.20978617748817968
52,157,0.4708839250819109,35,14,471382,14,189,132,191,0.3801885362489976
67,181,0.2786495782804034,99,14,236285,95,21,191,396,0.03080478952491139
140,174,0.973692652545289,39,20,856481,26,146,191,238,0.009813698393307313
103,115,0.4508998859710147,171,13,617648,72,13,34,321,0.08958299149301202
66,142,0.5495284716790757,135,13,452694,67,113,113,315,0.1555956659038057
142,125,0.03453754945045984,31,13,484451,80,76,8,93,0.34196786632929294
133,173,0.7438590462742197,173,12,608589,87,144,187,10,0.41343590234489397
58,108,0.21180594400880182,176,20,164068,69,23,114,187,0.3821374165277478
130,194,0.24205296535956122,55,23,196307,64,199,146,478,0.45672959635880883
70,156,0.7371877558498731,161,16,582704,16,16,76,386,0.36127740019889415
117,147,0.48101278074041653,187,24,153344,29,143,126,254,0.4241540489900338
98,83,0.9595199508776926,24,16,632021,55,166,112,140,0.12795741573766423
44,148,0.7533464922169615,53,22,631973,24,48,150,381,0.21683101016784068
43,105,0.4181352670614702,196,19,902910,88,15,190,297,0.4955594500474002
83,89,0.32622587097535916,76,18,708622,39,197,190,386,0.45576554272094805
141,213,0.5834520106275376,6,16,828903,76,175,110,245,0.41905763540683527
48,180,0.984955836968016,69,18,418880,65,104,22,210,0.1790485121277159
76,112,0.011967082731451417,145,14,461097,22,162,166,414,0.02477622884473285
91,195,0.7187975727801145,125,22,138948,10,163,85,71,0.10087710626063223
148,92,0.755868535185088,115,20,239644,24,35,86,93,0.3178205121744744
79,77,0.7698633555934471,63,16,977734,29,169,171,93,0.1149669331676762
83,85,0.8406765958069803,111,17,567599,23,71,70,5,0.10514899028029662
113,212,0.7928506726428318,93,16,474502,94,95,26,300,0.09889940990034851
145,197,0.7457049995562823,139,23,440874,44,143,198,195,0.4019815935100242
69,123,0.12805645818770495,80,22,378162,24,126,18,324,0.4329423950588931
106,145,0.02235092742118805,40,12,162442,61,185,177,58,0.3576727684793719
126,171,0.3687467494405884,27,18,822108,48,165,2,83,0.2500740458165681
136,62,0.9437294914329876,196,22,274608,42,196,176,171,0.1633092424036397
119,141,0.3939230681692266,19,17,951208,73,51,83,153,0.3132165245801406
44,216,0.593105712811392,156,12,735179,49,113,96,362,0.12789872888120096
32,85,0.807611173817144,185,17,305749,31,197,71,190,0.298469949553302
136,179,0.20673308672064572,93,24,352279,69,131,33,207,0.2335744071762032
70,215,0.3679455838230944,128,12,576418,64,105,170,176,0.3634866318507526
133,97,0.6619915086596109,80,14,836827,14,2,116,253,0.13670042733505194
56,107,0.8041025261519359,151,11,111660,86,95,44,368,0.24193869802924006
49,179,0.3460059333337141,121,13,329756,41,168,95,117,0.2719668932575075
136,148,0.8248058522444087,7,11,158856,45,16,102,269,0.02856355093045443
63,113,0.8858635160988867,199,15,820887,27,81,1,205,0.24837179344588617
145,72,0.4099529858215496,41,13,175358,96,161,1,167,0.46492078671381265
93,191,0.27189661105520835,25,11,455513,97,14,119,92,0.17891616547204187
87,185,0.9859937482035871,61,15,114200,17,35,91,373,0.4412766641585064
85,178,0.4592585070783627,49,16,432274,12,32,26,387,0.3500128118013648
53,67,0.28037524073802145,90,20,224314,84,167,66,499,0.3587719196594809
71,100,0.41067061350110934,85,14,646577,65,18,126,431,0.26969389817690803
95,174,0.02732195943272453,83,11,540291,85,95,192,54,0.06093252435417901
57,134,0.7522795977027162,96,13,694704,56,17,105,205,0.2359123581021475
148,112,0.369281646587589,176,17,240248,59,194,58,446,0.26227616541368476
113,85,0.5287320558547366,90,20,826914,59,55,139,487,0.2257693639292997
113,109,0.24221684743537186,181,14,986637,71,127,199,25,0.03033943610086892
52,115,0.26888079390313047,147,15,777760,78,151,40,376,0.24012707554528706
128,191,0.47404755185114955,40,24,179970,24,39,88,220,0.37329564622417405
79,159,0.020498933663956498,190,17,990358,14,172,149,66,0.1863500279526204
74,231,0.6855156437265852,24,17,930064,82,23,148,343,0.3731582101655398
116,185,0.7029085670603654,163,23,866379,33,145,138,14,0.3179842602797734
108,138,0.8858840866140957,45,12,818909,37,161,61,23,0.29531951992838595
113,227,0.025052185052849785,53,14,197372,63,4,163,399,0.0038350564186896974
103,68,0.1594073320521605,193,15,767079,48,169,33,286,0.003153891904031758
56,71,0.833131264372637,48,16,905861,54,54,163,189,0.46659479789708014
48,114,0.13074773390881977,19,15,602221,86,16,122,295,0.27735191853467567
66,166,0.680528778912465,109,18,279540,78,84,9,313,0.29289934915686083
104,126,0.08902223813718224,129,14,609985,60,26,30,163,0.0685678243532491
99,166,0.06283517239677239,189,17,757438,58,158,188,182,0.2912073601737473
88,186,0.02542644055580967,22,10,401066,77,59,119,304,0.2237602589184285
51,97,0.9046903789398031,38,10,198377,41,138,75,180,0.40000742174394266
42,118,0.7522646023614747,171,14,283315,22,169,142,280,0.17481146076461013
135,130,0.6290223510728638,81,12,237653,20,66,98,496,0.32447529140856707
52,206,0.6673900619454466,190,11,518419,54,116,156,353,0.3709265502725719
59,188,0.7009725356136511,50,12,591531,95,121,145,395,0.03577446578692345
80,214,0.10840491020781928,35,16,561120,36,138,132,92,0.0008581149170227564
91,133,0.2647105527750132,156,13,255639,87,41,73,404,0.23178684402780808
136,204,0.20039163718994313,166,17,987425,78,159,72,325,0.2125586791607314
33,170,0.15288763156665885,128,16,639008,84,152,187,313,0.4510710523670565
60,176,0.2596215391352994,73,12,274935,98,99,169,38,0.1057738601454497
145,67,0.4388102091469709,139,20,670191,34,97,0,224,0.14425484144567763
92,97,0.8794784194685615,100,11,790131,87,142,119,59,0.08645148051810803
44,80,0.7816115147047593,193,11,255577,40,71,6,107,0.4250989911587478
125,118,0.6428123770879275,17,10,461139,63,95,171,474,0.2979022585000307
80,188,0.0498417180825419,84,18,556372,61,74,69,82,0.17215783185383177
58,144,0.5596740251680088,38,24,675610,98,18,129,487,0.19595212965233727
77,176,0.47171733933789173,46,15,775793,79,67,171,128,0.47076569127908413
67,203,0.17336165766528622,175,23,782116,92,60,25,388,0.273834595236663
84,187,0.09245034337778979,145,10,994720,62,77,104,316,0.14493360433735242
138,80,0.30251658032424955,111,10,495599,61,30,128,232,0.1237370783194135
76,113,0.27972337722287144,181,11,314721,67,149,96,74,0.46835574495792665
92,102,0.48361672939047495,66,10,190658,83,150,175,326,0.11915485749315458
46,93,0.6674094580679075,12,21,381507,53,78,167,98,0.09743014453550802
82,66,0.8529160438912637,5,17,326205,29,168,140,475,0.12844782508935026
111,236,0.3308555635518706,136,10,604541,51,197,102,340,0.04510968039022106
99,76,0.5702063391309627,198,15,905163,89,148,146,406,0.37880463283804855
124,172,0.8940109244778099,105,20,592096,16,15,130,165,0.44620731828544064
105,178,0.08470105419713447,48,11,787652,51,180,110,304,0.42751120546984667
91,162,0.19214570524960073,178,18,459082,53,42,164,270,0.19896562647764104
49,103,0.04588198835509527,153,23,434709,41,171,107,136,0.3609264150358244
71,112,0.9997299969973121,78,24,989222,42,167,137,28,0.38524164709829933
91,156,0.37204497255887015,147,18,602758,39,152,186,263,0.02909562771715063
44,106,0.6855446628077635,181,14,598135,46,101,189,49,0.07539926514010553
117,214,0.5383548436609858,136,24,624164,32,37,38,407,0.22184669430560572
59,215,0.6192238898688176,53,14,359029,86,34,183,432,0.3463461518624738
114,94,0.14263157046523633,71,22,964768,68,166,148,224,0.35291627121605595
108,163,0.30529812833298986,70,12,431557,64,32,18,489,0.19268354970278134
91,165,0.4156004490536518,154,15,934560,83,26,67,272,0.32298532799513435
71,96,0.6029447919158679,27,14,844584,27,9,179,23,0.40461038384342224
77,134,0.7484384751373409,196,10,206122,95,89,112,469,0.4833579519827663
67,150,0.2249832005355542,140,20,723763,98,52,107,12,0.013328460184724611
31,152,0.9567644434296425,71,19,144108,60,163,147,90,0.14884833896578292
34,128,0.5687048801744053,85,15,269775,59,19,123,87,0.49353825751939834
51,215,0.4911820840703903,92,19,222944,38,56,145,454,0.13495990154021997
57,197,0.4213933681769557,150,16,282246,35,15,6,411,0.4622549710026183
97,78,0.9627410808247554,38,22,241619,43,121,171,461,0.16495897614193
108,202,0.6874204529820699,153,16,139628,97,29,59,321,0.07367592368251369
141,136,0.8758237490155548,127,21,458599,27,178,67,69,0.36046430766561477
37,150,0.8365418126001978,97,21,695188,42,175,194,240,0.2830091477858642
60,238,0.5593335120751252,115,21,132330,77,99,182,93,0.2880161471999999
96,157,0.5882882128688433,46,10,738324,35,98,47,421,0.005664370614241909
75,94,0.3305321373577361,163,12,100041,35,22,6,321,0.4531626864136205
71,195,0.12032670439387128,4,24,945111,67,14,143,376,0.2954148269169314
40,199,0.7964385405985975,43,16,620623,86,7,161,360,0.05065165039349512
52,214,0.8537016109301497,193,16,729202,12,46,188,171,0.4383434956956592
53,171,0.13819124690659867,158,11,549947,40,156,58,488,0.15109847383453856
130,100,0.6561545187053027,13,23,995809,22,179,1,406,0.15869329899350765
53,75,0.3363898296089428,154,19,206752,47,10,108,432,0.19756772519220084
120,206,0.1534389181952832,174,10,437348,49,93,142,198,0.3428593751396232
91,199,0.49207574337005133,155,14,935106,50,77,164,128,0.015005865842335708
92,185,0.3743288779317624,49,21,713166,94,70,10,200,0.4205994972463526
35,239,0.4188622386303552,168,14,924892,95,122,41,28,0.03892955444441165
140,101,0.9859916508742395,68,20,615158,56,167,113,453,0.26371855874108313
131,172,0.10137523100667034,49,24,481250,26,105,1,335,0.32243961789984854
127,182,0.6398802464914075,101,18,853056,68,56,16,259,0.4162582737930655
107,117,0.04005523796340826,121,21,511926,93,151,115,419,0.2753481192140549
57,213,0.5102682642339662,176,20,787251,16,98,167,25,0.4535869523501946
117,100,0.5719904376131832,84,12,329083,16,155,132,365,0.16650531108345462
110,160,0.7013844571079684,138,18,639226,20,196,13,81,0.02421020294312276
145,233,0.7822949424995771,29,19,391634,51,152,186,448,0.09122441304205109
35,150,0.5616552940363606,179,22,544774,52,7,175,23,0.2573004781411169
91,226,0.7753155809303297,155,10,870351,95,124,11,380,0.3081433794343453
70,222,0.3986298514428642,78,20,586072,63,83,88,228,0.37525092796205245
115,171,0.48216668670242213,117,22,469795,53,169,103,368,0.4495292389305879
147,123,0.545926561584003,6,14,166509,98,109,7,343,0.3542819141826124
111,171,0.27197615383380747,183,18,808184,16,181,0,265,0.3401743957263204
121,204,0.6098035623074174,31,15,683273,54,62,123,2,0.3297127858776387
126,62,0.9706698364634643,23,15,842379,14,190,92,103,0.2072683021015343
124,232,0.08446622934943693,133,18,321065,51,109,20,142,0.42357270502755406
74,151,0.553893839874098,132,19,227698,33,53,97,200,0.17830959411245384
109,75,0.37869504976693924,19,19,542566,82,81,184,157,0.26262230406473425
59,215,0.00892416829870335,176,20,867825,46,44,66,370,0.056416101052059686
43,114,0.5723143356635341,108,13,903011,85,78,63,352,0.39002235029670795
142,123,0.6231373203627767,14,20,660472,64,166,82,129,0.27668665276542737
129,92,0.8788276660056298,105,19,776594,45,186,93,310,0.0597802979308763
31,238,0.3548344383992751,121,11,757069,57,82,28,241,0.04113917858844118
107,224,0.947162781950227,194,13,145389,21,13,198,34,0.20767739597995144
120,206,0.7710116277346102,6,18,163328,71,66,183,80,0.051150932032038965
61,140,0.3715012168778138,102,10,963126,21,97,147,396,0.05266038600215356
134,204,0.17959102019778683,53,14,613810,14,4,15,400,0.2971299117199701
87,207,0.8851218006449739,195,16,418109,20,95,22,158,0.009523661512161441
86,156,0.8474780308330646,96,14,302422,64,18,56,206,0.3839332347100503
138,76,0.428794700448619,119,11,564743,50,11,0,49,0.2984229039489613
148,232,0.7407675619141896,3,19,552126,23,9,147,427,0.37606634972060604
135,106,0.7046201890542921,59,13,301227,32,152,120,159,0.005318584345112898
72,143,0.9682753350553763,137,22,858563,79,11,6,170,0.21880789726240935
62,111,0.5589362089622327,63,11,104259,42,34,122,359,0.17118286087919793
35,183,0.877520625611353,138,10,753073,64,10,93,232,0.01332585361154015
53,150,0.4509821876530046,33,19,255722,35,102,125,322,0.3260727674668011
104,230,0.4538385355763659,102,10,450030,51,88,36,125,0.10504731237121478
45,175,0.3736851083073063,73,21,197753,91,11,67,21,0.24154889640465116
129,175,0.5604174849354975,192,14,666555,70,140,55,122,0.31826323855067057
54,225,0.9713602355226404,156,10,826762,63,194,40,136,0.16846373199301595
97,105,0.323634290112796,100,10,430714,10,64,136,414,0.4182742758532372
110,113,0.6099936886720767,78,14,326804,11,46,14,238,0.0802621799088547
99,109,0.8425947987503467,173,15,292005,13,105,60,421,0.2925038536378517
43,131,0.21613311280536274,166,24,279550,57,5,125,455,0.46209741747190886
111,216,0.24409371098239319,32,14,682446,40,157,198,494,0.4855737724175828
141,153,0.3470851587697744,158,17,234433,64,105,193,92,0.37038730077481213
100,86,0.4383721710336661,88,12,950361,35,155,136,463,0.3274282385591027
112,217,0.7966887457681784,138,11,804762,69,32,166,464,0.3665347758408342
112,234,0.7737713393691232,69,20,165725,97,167,64,310,0.27627802696154596
104,95,0.7202569842443758,147,23,848963,73,41,195,403,0.06538062243296999
41,73,0.38396204011829005,65,23,937310,20,128,122,14,0.24123371054918002
81,104,0.20130748431024792,184,20,918190,96,166,134,442,0.38332166110742333
100,86,0.5286321956181477,4,21,220526,42,36,169,493,0.47513020941622164
95,189,0.51048400140036,99,19,557413,64,35,15,64,0.06833909973096242
89,82,0.9766747867926135,44,13,893420,26,22,34,292,0.30324981226140696
106,195,0.6227404156905072,179,11,771898,38,124,130,455,0.49611972566995693
40,103,0.3469471438066488,157,16,906636,43,41,191,224,0.3638282620399795
97,158,0.7049848324846579,164,11,158233,73,55,130,456,0.10340264207842886
98,63,0.5999823900692721,79,18,751323,21,169,87,499,0.29432022961572063
36,178,0.4998483822173664,87,22,211467,45,16,30,185,0.0142934663796212
82,124,0.05926974727684209,75,24,622089,31,33,97,41,0.03737708382421662
59,220,0.3716266454389229,153,19,313085,14,58,20,437,0.2683336981714463
139,68,0.9251394770043999,190,22,340825,96,50,172,384,0.11682832794511211
38,75,0.062494796993047164,63,13,718004,62,178,177,431,0.14870984276204147
46,217,0.757596554036788,69,24,415865,74,138,60,281,0.05900740188942466
55,181,0.4304166732074557,81,22,906936,25,150,90,299,0.25310176865703055
114,163,0.15611890632719072,141,23,502900,63,157,168,297,0.10540356292489544
93,161,0.9764783121833238,165,17,800229,76,47,69,82,0.05940471820887705
137,105,0.07282779399117423,123,21,711540,50,109,95,72,0.23066200069330217
73,194,0.948374937946513,129,15,670416,12,117,152,84,0.31013786237129093
72,106,0.350704466051764,147,16,277706,17,60,70,490,0.21025571041685476
115,89,0.09902083115077487,198,18,305934,26,113,23,424,0.2811141892231676
101,190,0.4207729508059519,128,14,768255,12,130,122,240,0.1408403319068055
75,212,0.3912033698872244,53,10,547618,54,53,140,45,0.09468441184386056
143,107,0.590345552735594,27,16,175736,56,10,150,304,0.2135923790682988
33,171,0.2879129057015757,157,19,321632,68,28,107,319,0.0804318880713274
95,133,0.43107228700812705,141,22,271800,58,10,13,267,0.2213342010467117
42,140,0.751619355536739,192,24,825225,12,52,151,173,0.12090911456058517
84,153,0.6345133468147627,70,10,394791,72,83,147,484,0.3123122701845986
130,131,0.2062824035021239,160,24,564389,59,109,70,268,0.37945189077165614
113,90,0.8071591113394919,54,15,221495,85,173,42,331,0.2265938541566902
47,71,0.710047329904954,85,10,230097,92,73,171,140,0.41392334488417915
63,111,0.8998870075716937,14,23,808443,94,78,114,122,0.35381288258900034
116,166,0.4748477703557449,184,12,584908,18,21,197,277,0.2971481900993758
70,199,0.3362398896794784,88,18,390877,74,111,72,419,0.10161880695294195
123,237,0.8418399154445365,10,23,910759,64,119,196,353,0.4030463653567941
117,204,0.8563599292247255,11,20,498190,88,61,82,241,0.08629114329830978
81,226,0.7737127737574432,15,10,781318,86,59,145,369,0.06351903300490758
147,226,0.4915362717280759,169,19,168131,18,57,167,380,0.24778967275694597
37,144,0.13455543141446769,33,19,246825,55,17,105,82,0.23404082729885528
59,144,0.000809221483169531,112,13,522060,34,5,177,96,0.44417107132386746
92,61,0.9653033559759083,53,24,876087,63,113,129,154,0.07094802416409146
113,150,0.5282446510240385,1,12,433198,46,193,40,5,0.12147652375989876
107,90,0.7195647872692698,33,16,925129,91,115,151,21,0.10261171176556166
46,207,0.7208246896735819,72,12,600576,63,65,180,398,0.35463880719470103
143,127,0.9130323750950171,164,18,567972,46,186,14,23,0.16470287939658435
120,138,0.1871790184211488,119,22,861746,16,57,69,170,0.41452372350519484
111,128,0.2528536744447507,96,21,651113,46,177,124,291,0.13307738789268936
102,236,0.5306457184019874,28,24,867478,37,48,102,454,0.15464520846230034
138,83,0.8728179796443173,103,11,771474,21,53,136,280,0.12576470071677837
105,148,0.8934350679905301,156,16,345159,90,164,148,29,0.09674474787293175
128,202,0.4536820112740908,13,14,627953,54,43,131,352,0.2732054653117478
55,209,0.14580604318442214,55,18,422934,90,41,39,206,0.4598098115509868
72,96,0.8533675841220528,62,23,145733,71,30,135,260,0.16737307446817096
81,84,0.28209321361197137,189,15,849146,10,147,157,266,0.1377365562231963
110,163,0.9207872725347285,101,24,830576,23,156,12,83,0.47463482242330157
148,229,0.4965170930248263,46,15,905335,20,13,11,398,0.12575066353160652
77,151,0.4513292542378289,83,23,909153,20,124,69,230,0.413236781258407
137,89,0.7026718183723907,156,10,864623,84,187,127,329,0.3653233304840967
95,73,0.7413167215965881,113,10,276588,10,90,34,333,0.08295345281075645
111,229,0.7390649432015921,103,15,127823,97,186,177,379,0.27893664452190015
45,225,0.515923537148704,69,17,210479,34,4,147,420,0.4429121774207771
56,63,0.3492970292367442,99,15,765109,94,60,59,431,0.3774819354316927
42,90,0.7300107866883924,84,23,753701,58,132,140,204,0.32052821284902405
49,86,0.43560957397080136,97,24,582060,68,43,1,6,0.46506772666060164
130,177,0.5875432208260218,191,18,909978,75,47,125,248,0.4079666099985013
48,196,0.6101869767620476,157,19,426542,31,186,86,104,0.2764180097405647
130,135,0.029311069430003167,48,15,868629,66,119,163,96,0.29396953651581603
90,139,0.6362402894135986,59,19,586875,93,113,85,68,0.08502219343503958
139,126,0.5871574682014508,24,15,307876,18,86,176,446,0.2820487092463453
105,108,0.22121695865864555,192,22,273882,78,129,180,77,0.3679157638978821
128,163,0.5122228322118075,26,14,101461,58,199,147,169,0.4899980576643966
77,96,0.6768701096563797,148,22,661471,82,77,13,45,0.3596246751793344
147,175,0.07336603897042981,174,24,224950,72,141,50,446,0.003139599059283904
